finance_id,product_id,date,address,units_sold,price,total_revenue,profit,revenue_per_unit,tax_rate_pct,import_duty_usd,local_manufacturing_cost_usd,marketing_expense_usd,r_and_d_expense_usd,warranty_cost_usd,dealer_commission_pct,exchange_rate_to_usd,net_profit_usd,gross_margin_usd,operating_expense_usd,net_revenue_usd,tax_paid_usd,interest_expense_usd,cash_flow_usd,capital_expenditure_usd,depreciation_usd,amortization_usd,ebitda_usd,ebit_usd,net_income_usd,dividend_usd,shares_outstanding,extra_null_col1,extra_null_col2,Product_Name
FIN-TATA-2025-96339,SAL9WC5GS8907RQ6X,25-04-2025,"Jakarta, Indonesia",9447.43,28000,8695.2,2055.14,4795.81,9757.95,2267.86,22050,3310.51,1265.26,2696.8,2921.35,8779.46,1144.93,7890.96,663.39,5370.05,7731.43,7956.82,7178.42,8132.05,9950.11,9412.15,6491.93,2278.22,8100.99,8615.85,7904.91,, ,Range Rover – Diesel
FIN-TATA-2025-71410,SAL6W2869BI5UVDU8,25-04-2025,"Nitra, Slovakia",5700.64,35000,7477.81,8841.09,716.59,8205.02,9489.39,28875,127.01,5761.79,8596.1,5518.49,3083.95,8439.12,9935.25,7780.74,7062.62,7239.02,8881.05,2473.3,3007.86,1922.37,9416.2,4820.89,5464.54,8297.18,5690.54,5990.09,, ,Jaguar I-PACE – Electric
FIN-TATA-2025-41897,MATRA39EE5OP87JWJ,25-04-2025,"Nitra, Slovakia",3603.55,22000,2616.59,9485.86,7450.07,4725.89,9144.22,16500,2770.37,9387.47,1637.69,2965.01,9015.69,6188.96,3929.26,3860.46,804.83,4310.53,3782.69,2665.2,8347.45,2999.67,1874.81,3286.74,403.04,4134.62,4633.75,8738.89,, ,Tata Nexon – Petrol
FIN-TATA-2025-38525,MATF2J108JWH0O4FI,26-04-2025,"Coventry, UK",1181.57,28000,2100.1,7995.92,4949.72,7326.28,3508.26,24402,9551.83,4365.46,4317.13,7219.4,3869.92,3657.95,873.76,7722.5,7295.28,2733.77,7848.53,2318.85,3598.9,1245.04,9575.38,6634.67,2591.56,1915.04,7285.31,9554.66,, ,Tata Safari – Diesel
FIN-TATA-2025-74766,SALCOT1QPADBEF5XX,26-04-2025,"Dubai, UAE",1837.12,28000,8494.78,3704.67,6289.6,6162.03,4629.33,22050,443.98,4211.61,4586.28,8114.82,3245.57,1972.11,8991.85,5800.77,301.4,3179.37,4426.74,703.78,4073.19,1372.08,427.73,940.96,8224.58,9909.09,6020.91,2241.77,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-56673,SALEHAGMMDCQXQJ3V,26-04-2025,"Graz, Austria",5489.88,35000,9622.09,9929.14,7454.18,2401.77,9452.76,28875,7897.03,7560.65,270.94,997.79,7306.81,4362.59,8969.74,5464.99,786.08,7213.45,2912,4606.03,2658.28,3510.43,9203.2,4607.26,7556.93,3757.33,3548.68,8384.17,, ,Jaguar I-PACE – Electric
FIN-TATA-2025-59493,SALK2X3NEX4AYSOQE,26-04-2025,"Johannesburg, South Africa",4219.53,22000,1656.6,2233.22,2076.1,6926.08,9224.04,16500,3803.62,9603.08,9510.66,3482.81,9417.55,3649.27,8991.11,1992.74,7058.86,6011.2,9894.28,5635.66,8112.34,8803.38,9143.42,5639.86,7469.89,1040.95,3266.45,7076.49,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-17552,MAT0RIHA47Q6I6GVV,26-04-2025,"Nairobi, Kenya",7650.74,22000,2429.91,2024.01,42.66,8337.74,5942.23,16500,2200.34,266.91,3969.67,3554.21,4359.86,4156.68,4721.56,2732.82,1743.69,6112.18,6128.41,3155.8,5601.79,3135.09,259.29,3836.81,202.96,5718.54,7050.83,4675.95,, ,Tata Punch – Petrol
FIN-TATA-2025-32835,SAL64DB2OHO4V644D,26-04-2025,"Sao Paulo, Brazil",9168.01,28000,7593.25,9084.49,3727.5,8918.74,8307.75,22050,6866.25,5691.9,9851.37,5566.92,1213.43,4835.24,3850.7,1118.89,5328.49,4921.2,3042.06,2421.36,3590.39,7119.81,5692.39,2208.76,5554.23,2510.91,7774.2,8187.59,, ,Range Rover – Diesel
FIN-TATA-2025-54364,MATO3COA0E73SPDH5,26-04-2025,"Bangalore, India",9456.21,35000,6802.49,9200.59,5322.35,4209.05,7729.74,25025,4324.06,6804.94,6659.61,2463.93,697.78,4143.31,5256.38,3240.08,3008.35,8843.93,3710.83,4868.86,1152.43,7660.45,749.4,4865.35,8154.24,1397.05,539.75,7943.53,, ,Tata Curvv – Electric
FIN-TATA-2025-79842,SALU1M7D871PD0CAY,26-04-2025,"Sao Paulo, Brazil",3829.18,28000,3313.81,7471.62,6805.99,4222.13,2154.27,22050,2232.81,4096.59,6010.07,8203.14,139.09,5307.92,1030.67,8219.01,1932.33,991.35,7914.03,217.32,1511.61,8803.23,4913.34,2903.71,6620.04,2079.54,3586,8119.5,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-40987,MATRN98C77TLARJ2H,26-04-2025,"Sao Paulo, Brazil",3359.14,35000,899.93,5476.18,448.21,5223.63,1776.54,28875,5768.08,6297.1,6693.41,6334.76,697.38,7738.9,1146.2,788.98,7973.85,225.87,3153.59,1515.73,6179.44,2379.78,6186.23,3604.18,4197.98,5173.71,8821.28,1742.3,, ,Tata Curvv – Electric
FIN-TATA-2025-81835,SALTQ2C0CHYMRCSGQ,26-04-2025,"Pune, India",2308.27,22000,8820.01,5131.75,1645.82,1815.51,106.45,14300,723.9,2480.64,3682.3,6933.14,1461.55,4953.19,1988.3,7447.54,7719.33,3345.6,7907.33,3549.56,8506.61,2725.24,1605.37,2420.85,5227.44,1263.93,2783.02,1137.88,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-92426,SALSLBN8C741MI5AC,26-04-2025,"Jakarta, Indonesia",3241.87,35000,4155.16,5169.8,8976.8,6111.38,1316.82,28875,1337.4,9364.09,1010.49,1423.2,5920.56,7205.31,7104.46,3554.82,7657.38,6818.04,9294.02,2386.19,8248.4,669.57,1170.68,864.82,4848.61,2935.41,9806.14,4274.22,, ,Jaguar I-PACE – Electric
FIN-TATA-2025-83231,MATL4FXRWO7N6WR9L,26-04-2025,"Pune, India",7589.4,22000,2008.97,1353.87,71.6,6506.37,8505.29,14300,5282,9974.41,5228.17,9729.61,8079.09,1306.76,3476.33,6765.64,5228.78,6460.37,7577.75,7599.16,1389.4,5525.73,6041.65,8689.72,7614.45,5204.91,4070.26,1039.79,, ,Tata Punch – Petrol
FIN-TATA-2025-47855,MATD1FSVO08SWIZ21,26-04-2025,"Dhaka, Bangladesh",3914.16,28000,1386.14,6642.49,9729.75,1195.23,5973.58,22050,1194.31,8401.54,3256.34,2462.28,853.7,1736.86,4088.01,2412.23,1314.25,8595.48,4593.47,2945.4,8865.39,6310.13,6398.43,3057.91,9230.72,246.12,1828.83,5203.95,, ,Tata Altroz – Diesel
FIN-TATA-2025-84819,SAL3FL85D158FQQP8,26-04-2025,"Riyadh, Saudi Arabia",9838.45,28000,8491,26.82,6139.12,9148.54,2360.61,22050,335.05,8671.69,6976.63,5304.54,5457.17,4276.8,3410.79,6771.44,6184.92,3092.19,2691.04,9389.28,8345.64,1218.46,504.83,3900.41,3082.16,2449.6,4273.87,658.68,, ,Range Rover – Diesel
FIN-TATA-2025-23289,MATUC2NQ9I36ND0OG,26-04-2025,"Toronto, Canada",6893.39,28000,8003.27,9433.15,9906.45,8404.66,5259.06,22050,9856.6,4516.7,955.06,9624.69,2541.45,2612.54,892.7,138.08,2980.59,3820.81,4785.42,3587.37,6324.58,5178.43,6968.66,9005.24,578.55,8257.77,6062.98,6155.7,, ,Tata Safari – Diesel
FIN-TATA-2025-61400,SAL6J1QYL5NENWX4C,26-04-2025,"Coventry, UK",7855.53,22000,7732.64,3254.32,4388.86,3944.36,1646.57,18260,7076.96,4821.71,9791.38,1533.78,6050.02,3493.79,3948.71,444.59,3058,3972.51,7836.84,7552.23,5163.61,5284.48,4185.42,2590.88,2494.83,2582.99,5621.97,6782.55,, ,Range Rover Sport – Petrol
FIN-TATA-2025-25616,SAL07EO3O6IVP77YA,26-04-2025,"Jakarta, Indonesia",4326.77,28000,797.48,4706.77,4724.1,3149.29,7877.43,22050,157.13,5057.14,8078.17,5290.81,6976.26,7875.24,5565.41,6458.67,653.87,7023.97,6086.64,8917.23,8408.71,3712.27,2495.48,4592.59,8826.31,7519.69,3202.73,5822.86,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-45305,MATNT8UZ20CZAVA2G,26-04-2025,"Riyadh, Saudi Arabia",6109.65,22000,8693.01,5604.14,9759.19,233.77,7030.18,16500,213.89,6840.83,4323.71,572.18,9534.95,6930.76,7302.37,7946.45,6239.21,2311.83,9335.95,1218.04,7333.83,7608.11,8545.23,5479.06,825.98,5272.97,9405.03,6726.62,, ,Tata Altroz – Petrol
FIN-TATA-2025-39485,MATKKPUYEN86AAZS6,26-04-2025,"Dhaka, Bangladesh",5097.89,35000,4261.11,5638.4,5019.82,5155.47,3297.34,28875,6065.53,3851.11,9172.57,8012.44,3102.27,6880.39,3546.05,435.17,3298.73,8627.81,5458.5,112.79,6004.72,1049.14,1153.82,4307.23,4670.58,5225.06,2244.24,343.66,, ,Tata Tigor EV – Electric
FIN-TATA-2025-66436,MATWWLSID5ZKIY9J1,26-04-2025,"Jamshedpur, India",1102.22,35000,4527.4,9644.47,3948.04,8028.79,4405.99,25025,4728.24,7720.36,8105.28,7015.87,3000.72,7297.42,3476.88,2646.36,5411.16,4638.59,6625.78,9150.99,3883.62,3915.01,929.22,1220.97,1511.36,5943.68,9434.45,9524.09,, ,Tata Curvv – Electric
FIN-TATA-2025-99849,SALARES73MAD8SAOG,26-04-2025,"Chennai, India",241.96,28000,27.88,1823.14,839.93,9260.35,769.56,19110,326.36,3418.35,71.07,8164.31,5263.67,2367.9,6322.57,4100.69,197.66,2137.19,5594.71,6309.03,4430.77,7789.16,3633.92,1273.3,649.08,1091.45,9669.28,6165.69,, ,Land Rover Defender – Diesel
FIN-TATA-2025-21890,MATQD215SH98FJ0LM,26-04-2025,"Buenos Aires, Argentina",6743.58,22000,3714.75,3916.47,8509.87,6303.93,5256.91,16500,309.92,8356.06,6186.05,846.26,1355.41,9371.33,7394.38,3211.19,8859.77,3004.87,2712.01,2669.72,2406.23,3459.73,5830.43,6051.2,5777.3,4044.4,6459.6,5432.54,, ,Tata Altroz – Petrol
FIN-TATA-2025-81783,MAT9LP910TVXARNV2,26-04-2025,"Bangkok, Thailand",6210.51,22000,9020.31,2531.43,9600.32,5853.69,7877.79,16500,5586.29,5147.1,83.94,6293.49,3632.89,7250.35,1024.72,4918.68,7058.81,4873.38,5794.96,8770.35,6881.04,5046.33,6252.25,6251.85,4337.78,1111.39,484.76,8825.67,, ,Tata Curvv – Petrol
FIN-TATA-2025-82716,MATPARL75S8DGFGOS,26-04-2025,"Dhaka, Bangladesh",8356.6,35000,2484.94,4879.44,4424.65,7411.36,9667.5,28875,4555.29,9334.35,3857.49,5266.83,8546.2,8717.13,8315.51,9381.08,9778.52,3805.38,2437.56,8608.95,5025.61,8822.13,6813.22,5063.01,1653.96,4079.85,1239.56,969.65,, ,Tata Punch EV – Electric
FIN-TATA-2025-23451,SAL97C0K8GQV2JMJP,26-04-2025,"Nairobi, Kenya",7526.8,22000,9175.64,3889.95,1717.52,7979.91,2368.7,16500,6361.39,2962.96,9545.02,4643.68,2132.38,7120.28,5679.45,8341.44,9312.21,3439.71,2588.63,1254.52,3758.95,9579.5,5289.96,1993.66,8199.29,8523.32,2057.95,9496.34,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-39829,MAT9LT8QZ6UYIND11,26-04-2025,"Coventry, UK",4472.77,22000,5090.45,1734.51,950.11,5476.58,52.14,18260,672.89,2043.15,6714.49,2494.97,7446.82,986.56,4031.72,3041.72,7157.03,8488.21,1612.49,8040.81,9272.74,7157.15,514.71,9970.08,2082.94,9341.42,4355.35,2755.62,, ,Tata Punch – Petrol
FIN-TATA-2025-58863,SALQRJFAXNI91CG00,26-04-2025,"Nairobi, Kenya",8914.8,35000,6008.8,6141,3699.47,8971.94,8825.59,28875,164.58,2362.58,7672.12,8773.07,9556.1,4839.55,602.65,7615.67,398.07,8743.15,2674.71,1003.16,7852.55,6465.31,2825.19,2059.59,6343.87,8873.45,8826.47,312.78,, ,Jaguar I-PACE – Electric
FIN-TATA-2025-50561,MATDIACK99HSNFRZV,26-04-2025,"Buenos Aires, Argentina",8635.95,22000,2542.06,713.05,4765.97,4132.85,4248.26,16500,8892.32,2445.61,7313.18,4545.15,2216.4,4321.08,1646.88,4345.9,1841.65,9960.45,184.17,9193.64,1871.63,72.3,1185.37,1212.59,973.28,169.32,8114.58,7449.45,, ,Tata Punch – Petrol
FIN-TATA-2025-97839,MAT8MC9I27RAMLUKF,26-04-2025,"Johannesburg, South Africa",3439.92,35000,3208.91,7299.8,1143.05,7506.36,3406.73,28875,2237.93,1884.22,7926.47,9919.78,976.13,4408.46,3645.21,6082.54,9843.56,9572.64,3551.08,529.68,3460.55,7184.56,7874.78,986.09,4853.74,6860.92,1553.9,2007.38,, ,Tata Curvv – Electric
FIN-TATA-2025-15514,MATH5Q0OPCKVJM3M7,26-04-2025,"Graz, Austria",9756.85,28000,2347.05,1836.23,1615.08,8969.18,8231.22,22050,2281.65,2029.88,5435.83,1422.75,9104.15,9956.2,3861.24,7788.85,2941.35,1791.54,857.12,9733.08,1303.34,5838.84,1613.51,9220.5,2618.6,9785.11,4812.16,5288.33,, ,Tata Harrier – Diesel
FIN-TATA-2025-73227,MAT9WE8KD2BTVLMZ5,26-04-2025,"Buenos Aires, Argentina",8694.75,22000,345.62,1530.47,2936.42,690.33,9080.28,16500,5625.43,6228.68,3160.25,1050.36,3139.44,8154.87,6931.87,2122.52,5321.33,8041.58,3158.62,250.05,5187.27,5334.06,220.22,2225.02,6012.36,1223.89,7302.16,928.82,, ,Tata Curvv – Petrol
FIN-TATA-2025-58882,MATPUEVSWNX9A076N,26-04-2025,"Riyadh, Saudi Arabia",9680.22,28000,3115.08,9718.3,6762.02,7185.59,4473.52,22050,8976.38,126.56,3527.8,6647.52,6676.75,7732.56,5886.89,10.8,9627.35,3194.3,2778.05,2113.78,6378.81,6628.22,1437.63,9142.12,7063.58,5899.43,9274.61,4210.74,, ,Tata Harrier – Diesel
FIN-TATA-2025-72254,MATPWMYKMBMCTQFVX,26-04-2025,"Nairobi, Kenya",7820.52,22000,5930.3,117.57,766.27,9601.12,7127.24,16500,3190.36,7514.31,1994.37,322.07,3650.46,6408.94,4717.11,4686.61,6202,21.61,5338.92,4461.66,2724.08,4830.43,6850.78,8149.95,2258.18,256.15,6730.48,7416.92,, ,Tata Punch – Petrol
FIN-TATA-2025-17130,MATH8E0MT3WVNJFPQ,26-04-2025,"Sao Paulo, Brazil",5799.08,35000,1314.97,5663.62,4517.83,932.25,7655.94,28875,5657.18,9123.07,5274.46,402.12,2665.3,1491.74,2623.51,5502.29,6336.89,9510.07,347.98,2815.88,6616.58,4699.81,2068.93,3031.77,7882.06,5947.99,5245.7,644.02,, ,Tata Tigor EV – Electric
FIN-TATA-2025-39016,MAT0EUFS8ACB24G0F,26-04-2025,"Mumbai, India",2720.04,22000,1148.91,8064.39,341.44,3002.67,3083.5,14300,7012.56,1214.26,8426.35,6434.32,6700.66,6502.1,3886.18,6181.43,2562.14,1519.93,6112.2,8397.17,7918.46,3862.24,853.32,8206.02,8715.58,8574.61,8250.35,6746.83,, ,Tata Punch – Petrol
FIN-TATA-2025-37126,MAT1GU0N62V4NA4VV,26-04-2025,"Pune, India",3877.62,28000,5126.18,5664.27,3595.79,4437.98,3044.78,19110,2447.99,2982.5,9100.81,8419.95,5467.25,9939.66,9499.9,9010.11,5732.86,4805.14,7759.36,9127.34,926.15,8127.31,7351.23,8541.51,4762.18,557.56,1898.86,2455.49,, ,Tata Safari – Diesel
FIN-TATA-2025-45414,SAL358980DUYLPVFT,27-04-2025,"Riyadh, Saudi Arabia",2933.2,28000,9044.95,1986.01,5022.56,2467.89,3523.63,22050,7583.86,8784.89,7354.63,6217.48,1510.63,8782.46,5830.49,77.68,9283.07,1084.61,8846.25,4075.8,661.24,4799.06,6731.76,3744.32,680.75,4188.65,961.76,9916.46,, ,Range Rover – Diesel
FIN-TATA-2025-38422,MATEUH5544IQS67EB,27-04-2025,"Nitra, Slovakia",6654.69,22000,7988.38,6234.37,9982.81,4506.65,8399.52,16500,4038.53,6900.04,2592.1,1292.55,1657.85,8694.32,5461.21,4796.39,5449.19,2708.5,6343.53,8748.09,1355.23,9179.09,322.37,4430.49,7677.93,3906.44,4043.72,2531.55,, ,Tata Nexon – Petrol
FIN-TATA-2025-28739,MATCQ9K54XG0HGKWK,27-04-2025,"Dubai, UAE",6186.24,22000,6688.76,6570.73,1758.74,6595.53,1502.15,16500,8553.62,4021.21,9165.42,4789.36,1306.01,1594.09,5480.67,1997.52,1974.96,5292.95,3624.09,2477.51,96.43,823.55,8558.41,7330.56,9560.95,7428.45,1661.44,7931.23,, ,Tata Curvv – Petrol
FIN-TATA-2025-41591,MATZFCTTH9QTSA2AM,27-04-2025,"Pune, India",5087.22,35000,5626.94,6250.12,8668.8,3265.86,1829.07,25025,5461.59,6584.28,3496.24,2766.04,6420.22,8174.28,4585.58,400.32,9016.12,9948.88,1709.98,6908.08,5150.6,7158.48,4599.42,7341.84,4176.67,7213.37,8813.91,8476.29,, ,Tata Tigor EV – Electric
FIN-TATA-2025-18632,SALAPKDFV9X7GVMEX,27-04-2025,"Seoul, South Korea",3374.79,35000,7369.19,7867.35,56.36,4211.41,2722.23,28875,126.54,5917.15,5504.87,2212.55,3624.68,996.69,7125.04,2091.81,527.76,46.87,7673.34,2304.03,4119.97,1050.13,1891.27,8139.52,6176.18,1768.42,6794.69,9967.17,, ,Jaguar I-PACE – Electric
FIN-TATA-2025-53766,MATA7MHS7AIGU8G9B,27-04-2025,"Coventry, UK",1650,28000,4917.83,6812.79,1490.71,6217.68,8821.98,24402,9847.32,1110.69,1552.32,4248.09,4455.78,3151.54,7011.3,792.16,7987.14,9472.34,9613.34,6067.14,1505.95,5323.55,4319.07,8993.57,3189.96,2362.57,720.29,3427.98,, ,Tata Harrier – Diesel
FIN-TATA-2025-19997,MAT7BX2Y07M6I27PV,27-04-2025,"Graz, Austria",8701.91,35000,6445.61,4233.51,7093.02,8419.3,2249.29,28875,2100.35,4928.75,8664.32,5802.77,7814.17,3065.49,8605.18,4267.83,2850.58,7633.97,9761.65,9701.06,3452.95,6867.58,9034.74,6453.69,1838.17,2778.81,2802.83,2703.42,, ,Tata Punch EV – Electric
FIN-TATA-2025-94185,MATH0A4M2YDRZYKJ7,27-04-2025,"Halewood, UK",5414.27,22000,3390.89,129.02,1444.09,164.9,6005.81,18260,7050.47,994.82,3009.93,7047.08,3192.1,6122.98,7616.78,4549.76,5000.64,5843.69,7139.2,1084.22,1400.23,8616.4,9374.14,9192.96,2591.6,5545.73,3834.14,6389.81,, ,Tata Nexon – Petrol
FIN-TATA-2025-18268,MAT1Y212CXGKBJODF,27-04-2025,"Riyadh, Saudi Arabia",3224.73,35000,9590.23,5870.85,4304.09,9298.86,2949.05,28875,7459.58,6078.23,552.39,8764.21,6525.38,8674.66,5682.01,3632.11,7983.21,3142.67,4441.64,3551.25,4224.49,1977.66,3470.1,1495.52,1454.16,1828.73,3222.16,5110.83,, ,Tata Tigor EV – Electric
FIN-TATA-2025-60785,MATWFA0NPBWJ13JYD,27-04-2025,"Nairobi, Kenya",4131.41,22000,4016.81,3539.15,8072.06,9313.39,9574.55,16500,1846.9,4105.74,5456.62,525.33,8054.57,1779.42,2585.39,50.68,387.57,9792.36,8925.98,2254.06,6156.42,2545.9,8550.41,908.25,3208.7,7525.45,3342.66,3234.82,, ,Tata Tigor – Petrol
FIN-TATA-2025-13037,MATK4P8EPESSPBU52,27-04-2025,"Nairobi, Kenya",6114.47,22000,2552.59,6372.1,7437.87,2776.3,9881.32,16500,1532.75,699.77,8248.88,1283.17,91.99,5143.99,6995.03,3687.99,5009.34,8649.26,1143.28,7754.83,7529.49,2110.2,4571.08,6181.69,860.88,1319.45,6801.92,2763.17,, ,Tata Tigor – Petrol
FIN-TATA-2025-63086,SAL1R2462B677IPJF,27-04-2025,"Johannesburg, South Africa",3494.47,22000,5666.79,5992.37,4047.71,2061.61,1545.35,16500,4571.89,1257.64,1926.52,1562.81,925.36,6831.48,1147.97,4637.66,6006.04,2490.33,2153.63,599,4276.7,9968.75,4104.73,9247.35,2431.2,9961.89,9828.98,4728.14,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-92385,MAT7TKW4RQT53K1H6,27-04-2025,"Jamshedpur, India",5850.82,22000,2408.17,254.43,9708.76,6608.71,3436.45,14300,1909.71,4648.28,7705.82,3124.86,4383.03,8333.12,6228.05,7719.39,9439.8,5461.72,3577.78,7542.24,9369.4,8280.64,4440.61,9556.23,9399.59,2053.44,5106.81,2538.27,, ,Tata Altroz – Petrol
FIN-TATA-2025-97480,MATNFDZAX9JNUKJUS,27-04-2025,"Chennai, India",202.49,35000,1773.29,7198.51,2018.41,8173.88,6111.21,25025,1643.41,4132.75,6534.56,3992.18,3854.94,4919.78,91.93,6535.89,2585.98,5500.22,589.96,3133.24,691.85,1415.89,8506.6,3852.21,7510.32,4222.49,1054.72,7897.05,, ,Tata Punch EV – Electric
FIN-TATA-2025-39508,SAL68IQ3RNDR31W7H,27-04-2025,"Pune, India",3586.29,22000,9507.48,6036.56,4145.14,3900.24,8732.71,14300,7369.43,4823.72,513.52,7345.98,9749.21,8148.49,628.19,2870.55,3651.48,429.81,5389.17,7468.09,4663.88,2712.72,2974.41,4901.5,7724.65,1699.3,1830.46,9214.68,, ,Range Rover Sport – Petrol
FIN-TATA-2025-98944,SALD553SF5B8IE0TK,27-04-2025,"Bangkok, Thailand",7832.35,28000,256.67,3143.98,151.43,6148.3,5057.04,22050,2046.05,3567.48,3437.21,5722.08,5347.83,1461.34,2178.03,778.19,167.52,2590.06,1622.65,5163.85,7989.85,2714.24,2061.75,428.21,4561.81,556.37,7555.13,8490.47,, ,Land Rover Defender – Diesel
FIN-TATA-2025-78957,SALCNPKGWNVSKDEGN,27-04-2025,"Toronto, Canada",3890.96,35000,4695.33,7021.35,4611.73,5180.54,1855.59,28875,2739.35,9879.43,802.27,2204.92,2293.33,1422.73,8353.4,8873.92,2815.88,3214.76,8033.64,8372.83,3836.69,1805.3,5851.29,4869.97,9840.81,1986.83,9801.85,6026.39,, ,Jaguar I-PACE – Electric
FIN-TATA-2025-93676,MATMJULCRI2ZB0YUC,27-04-2025,"Toronto, Canada",3363.25,35000,9972.54,3352.4,5637.88,903.98,901.43,28875,2756.79,9410.25,141.77,9666.52,153.41,7878.35,1499.54,3086.47,1128.51,7040.47,2506.24,4566.51,4926.91,2558.49,8800.95,3380.05,9118.19,7021.49,7386.79,5360.57,, ,Tata Tigor EV – Electric
FIN-TATA-2025-43131,MAT1SJ37IRPHPHX7T,27-04-2025,"Shanghai, China",2484.62,28000,9997.6,6447.06,2725.63,6833.99,3020.91,18228,1882.87,2427.96,6397.66,8453.53,8843.14,7393.25,1346.25,4443.99,7916.22,521.24,6515.67,236.38,4210.47,5801.93,120.43,533.05,9376.5,7494.64,6102.2,4407.96,, ,Tata Harrier – Diesel
FIN-TATA-2025-26747,MATXNACLHFY11AC6S,27-04-2025,"Solihull, UK",1506.08,22000,1592.04,3977.32,7329.27,1277.95,6181.96,18260,2423.97,320.96,7630.03,6508.52,8062.29,708.76,4247.66,5235.25,139.46,560.4,7038.4,8758.84,4517.72,6368.74,6051.25,4491.24,9296.05,9057.75,3463.24,1969.6,, ,Tata Altroz – Petrol
FIN-TATA-2025-63614,MAT6VJ3OAU3ABD1GO,27-04-2025,"Toronto, Canada",3349.35,22000,159.27,8396.14,5212.83,2979.09,8048.49,16500,3912,9016.04,2697.88,7162.15,753.68,9025.58,9627.26,8334.94,3731.9,1499.12,8993.4,9709.52,3382.89,8744.57,2398.3,3079.04,2901.55,3179.61,8684.55,2733.3,, ,Tata Punch – Petrol
FIN-TATA-2025-15220,SALXI6U5QQ59X47VA,27-04-2025,"Seoul, South Korea",3568.65,22000,2838.2,4801.11,4693.21,5330.68,3499.5,16500,6246.79,4871.95,8129.63,7595.26,6288.99,5306.15,8694.37,8733.86,2478.04,8776.81,6344.1,2518.43,6940.06,762.82,9752.13,8327.07,5627.54,9817.58,9384.34,7811.69,, ,Discovery Sport – Petrol
FIN-TATA-2025-84150,SALEK88TDLWZ0KG91,27-04-2025,"Buenos Aires, Argentina",183.27,28000,6384,7247.83,4048.17,7803.58,3624.36,22050,8427.74,1763.33,2190.41,5490.48,802.48,6984.33,7777.92,4650.71,335.95,5342.65,9311.52,3688.73,5088.28,223.68,5658.47,6529.34,3776.39,7512.83,2937.7,5672.57,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-88583,MAT4PUMRPU2Z11VR9,27-04-2025,"Pune, India",4464.73,28000,9524.65,270.97,3269.55,2916.35,7378.64,19110,5744.76,1020.82,9534.3,8805.47,7639.48,1172.26,2986.24,4826.64,5419.3,1806.82,9808.08,9704.15,4606.4,5788.28,4263.37,5870.7,4404.87,5154.11,9840.33,7993.87,, ,Tata Altroz – Diesel
FIN-TATA-2025-21067,SAL07QGMA09KTLEXL,27-04-2025,"Coventry, UK",5574.17,28000,62.92,54.57,1202.49,7913.49,8105.26,24402,9352.53,3946.75,6144.48,7809.67,439.42,2329.13,9842.63,8647.99,6833.63,2855.97,8958.71,6982.7,2508.81,7048.78,248.1,6734.01,152.01,1437.01,5327.7,5041.9,, ,Land Rover Defender – Diesel
FIN-TATA-2025-70625,SAL3Z96SYJON3HR6G,27-04-2025,"Jakarta, Indonesia",9939.05,28000,9377.08,7794.86,1352.97,9949.99,2579.06,22050,7275.24,337.19,9967.88,2567.57,106.27,1675.27,8392.46,2435.36,996.62,3897.13,727.72,1631.15,4390.88,6457.74,4078.11,2286.75,3851.85,3274.84,9845.15,4839.36,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-43857,MATW68Z4Z7WXJVEOE,27-04-2025,"Seoul, South Korea",3737.84,28000,5990.54,7651.52,7170.89,2351,1667.34,22050,8215.75,3935,1184.54,7880.56,7315.62,4259.55,2837.6,7720.33,7884.74,3415.81,1413.77,2391.73,9871.21,5716.39,9420.71,6741.71,485.42,360.66,5822.7,3799.28,, ,Tata Safari – Diesel
FIN-TATA-2025-33292,SALFHSVBVEKTZ2DUT,27-04-2025,"Sao Paulo, Brazil",2285.59,22000,4372.16,4149.47,7039.71,3333.91,497.64,16500,4240.86,2630.22,3328.54,364.44,6009.13,3200.27,9146.61,9873.16,5642.37,5395.24,4552,5927.74,4314.53,9844.27,2576.73,485.15,955.26,3723.08,7100.49,6700.13,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-69462,MAT3T9967BC5BGC3P,27-04-2025,"Coventry, UK",2139.91,35000,2926.56,4837.42,8023.95,1678.4,7751.38,31955,841.25,2212.27,3683.67,7761.39,1396.38,3342.39,5530.27,6144.98,1709.17,3533.02,705.38,2667.42,8735.36,3520.56,9443.4,1705.95,9737.51,6698.15,9903.4,5653.96,, ,Tata Curvv – Electric
FIN-TATA-2025-42746,MATXDWZZL2WMWNMQS,28-04-2025,"Solihull, UK",6263.95,28000,5534.69,9784.38,5893.5,1185.57,6866.61,24402,2292.44,2567.27,9565.15,6805.24,9824.29,9199.54,1914.51,8731.03,167.85,4507.14,5925.76,258.98,9254.45,1318.95,8361.93,7500.03,1584.47,8116.47,5607.61,8327.76,, ,Tata Safari – Diesel
